id,condition,trial,gamblep,gamblex,value,gambleid,gambletype,samplesize,confidence,samplesizecat
s01,experience,1,0.1428571,28,20.4,3,$-bet,14,4,s
s01,experience,2,0.16666667,12,11.3,2,$-bet,6,5,xs
s01,experience,3,0.8333333,2.4,0.4,5,p-bet,6,5,xs
s01,experience,4,0.2,16,14.4,1,$-bet,5,4,xs
s01,experience,5,0.8,4,1.2,4,p-bet,5,4,xs
s01,experience,6,0.16666667,12,10.5,2,$-bet,36,5,l
s01,experience,7,0.8333333,2.4,1,5,p-bet,12,2,s
s01,experience,8,0.8,4,1.2,4,p-bet,10,4,s
s01,experience,9,0.8571429,4.7,1.2,6,p-bet,7,5,xs
s01,experience,10,0.16666667,12,8.9,2,$-bet,12,4,s
s01,experience,12,0.8,4,0.6,4,p-bet,15,5,m
s01,experience,13,0.8333333,2.4,0.9,5,p-bet,12,4,s
s01,experience,14,0.8,4,1.2,4,p-bet,5,5,xs
s01,experience,15,0.8,4,2.3,4,p-bet,30,5,l
s01,experience,16,0.8571429,4.7,1.2,6,p-bet,21,4,m
s01,experience,17,0.8333333,2.4,0.2,5,p-bet,18,5,m
s01,experience,18,0.8,4,0.9,4,p-bet,5,5,xs
s01,experience,19,0.8333333,2.4,1.3,5,p-bet,6,4,xs
s01,experience,20,0.8333333,2.4,1.3,5,p-bet,12,4,s
s01,experience,21,0.1428571,28,20.5,3,$-bet,21,4,m
s01,experience,22,0.2,16,9.2,1,$-bet,10,4,s
s01,experience,23,0.8333333,2.4,0.9,5,p-bet,18,4,m
s01,experience,24,0.8571429,4.7,3.6,6,p-bet,21,5,m
s01,experience,26,0.16666667,12,6,2,$-bet,12,4,s
s01,experience,27,0.8571429,4.7,4,6,p-bet,42,4,l
s01,experience,28,0.8571429,4.7,4.5,6,p-bet,42,4,l
s01,experience,29,0.8571429,4.7,4.5,6,p-bet,14,4,s
s01,experience,32,0.1428571,28,6.8,3,$-bet,7,4,xs
s01,experience,33,0.16666667,12,4.7,2,$-bet,6,5,xs
s01,experience,34,0.16666667,12,4.7,2,$-bet,18,4,m
s01,experience,35,0.16666667,12,3.4,2,$-bet,18,4,m
s01,experience,36,0.2,16,5.6,1,$-bet,15,4,m
s01,experience,37,0.2,16,4.6,1,$-bet,10,5,s
s01,experience,38,0.2,16,5.3,1,$-bet,15,3,m
s01,experience,39,0.2,16,5.6,1,$-bet,15,4,m
s01,experience,42,0.1428571,28,5.7,3,$-bet,7,4,xs
s01,experience,43,0.2,16,6.3,1,$-bet,30,4,l
s01,experience,45,0.1428571,28,3.4,3,$-bet,14,4,s
s01,experience,46,0.8333333,2.4,2,5,p-bet,36,4,l
s01,experience,47,0.1428571,28,6.4,3,$-bet,21,3,m
s01,experience,48,0.8571429,4.7,1.2,6,p-bet,14,4,s
s01,experience,50,0.8333333,2.4,2,5,p-bet,18,3,m
s01,experience,51,0.16666667,12,6,2,$-bet,18,3,m
s01,experience,53,0.1428571,28,14,3,$-bet,42,3,l
s01,experience,54,0.2,16,5.6,1,$-bet,30,4,l
s01,experience,56,0.8,4,3.5,4,p-bet,30,4,l
s01,experience,57,0.2,16,4.5,1,$-bet,5,3,xs
s01,experience,58,0.2,16,6.8,1,$-bet,30,2,l
s01,experience,59,0.8571429,4.7,4.6,6,p-bet,42,4,l
s01,experience,61,0.8571429,4.7,3.4,6,p-bet,7,3,xs
s01,experience,63,0.8,4,3.5,4,p-bet,10,4,s
s01,experience,64,0.8,4,3.8,4,p-bet,30,4,l
s01,experience,67,0.2,16,4.5,1,$-bet,10,3,s
s01,experience,68,0.16666667,12,3.2,2,$-bet,6,3,xs
s01,experience,69,0.8,4,3.1,4,p-bet,15,4,m
s01,experience,70,0.8333333,2.4,2,5,p-bet,36,4,l
s01,experience,71,0.1428571,28,4,3,$-bet,42,3,l
s01,experience,73,0.8571429,4.7,4.1,6,p-bet,7,4,xs
s01,experience,74,0.8,4,3.4,4,p-bet,15,5,m
s01,experience,75,0.8,4,3.4,4,p-bet,10,5,s
s01,experience,76,0.8571429,4.7,4.3,6,p-bet,21,4,m
s01,experience,77,0.2,16,3.4,1,$-bet,5,4,xs
s01,experience,78,0.1428571,28,3.2,3,$-bet,14,4,s
s01,experience,80,0.8571429,4.7,4.5,6,p-bet,14,4,s
s01,experience,81,0.16666667,12,3.1,2,$-bet,36,4,l
s01,experience,82,0.1428571,28,3.7,3,$-bet,7,5,xs
s01,experience,84,0.8333333,2.4,2,5,p-bet,6,4,xs
s01,experience,85,0.1428571,28,10,3,$-bet,21,3,m
s01,experience,86,0.1428571,28,10,3,$-bet,42,3,l
s01,experience,87,0.16666667,12,3.2,2,$-bet,12,4,s
s01,experience,88,0.8333333,2.4,2.3,5,p-bet,36,5,l
s01,experience,90,0.16666667,12,4.5,2,$-bet,36,2,l
s01,description,1,0.167,12,3.2,2,$-bet,,4,--
s01,description,2,0.8,4,3.5,4,p-bet,,5,--
s01,description,3,0.857,4.7,4,6,p-bet,,3,--
s01,description,4,0.143,28,5.6,3,$-bet,,3,--
s01,description,5,0.857,4.7,3.4,6,p-bet,,4,--
s01,description,6,0.8,4,3,4,p-bet,,6,--
s01,description,7,0.2,16,8.7,1,$-bet,,4,--
s01,description,8,0.143,28,9.8,3,$-bet,,4,--
s01,description,9,0.143,28,5.4,3,$-bet,,4,--
s01,description,10,0.167,12,3.4,2,$-bet,,4,--
s01,description,11,0.167,12,3,2,$-bet,,4,--
s01,description,12,0.833,2.4,2,5,p-bet,,3,--
s01,description,13,0.2,16,4,1,$-bet,,4,--
s01,description,14,0.8,4,3.5,4,p-bet,,4,--
s01,description,15,0.833,2.4,2.2,5,p-bet,,4,--
s01,description,16,0.2,16,6.4,1,$-bet,,4,--
s01,description,17,0.833,2.4,2.2,5,p-bet,,3,--
s01,description,18,0.857,4.7,4.5,6,p-bet,,4,--
s02,experience,1,0.2,16,4,1,$-bet,15,2,m
s02,experience,2,0.16666667,12,2,2,$-bet,36,2,l
s02,experience,4,0.2,16,4,1,$-bet,5,2,xs
s02,experience,6,0.8333333,2.4,2,5,p-bet,36,3,l
s02,experience,7,0.8571429,4.7,2.5,6,p-bet,7,3,xs
s02,experience,8,0.8571429,4.7,4,6,p-bet,21,3,m
s02,experience,9,0.8333333,2.4,2,5,p-bet,12,3,s
s02,experience,10,0.8,4,3,4,p-bet,5,3,xs
s02,experience,11,0.8,4,2.5,4,p-bet,5,2,xs
s02,experience,12,0.2,16,4,1,$-bet,30,2,l
s02,experience,14,0.8571429,4.7,4,6,p-bet,7,2,xs
s02,experience,15,0.1428571,28,5,3,$-bet,42,2,l
s02,experience,16,0.1428571,28,4,3,$-bet,42,2,l
s02,experience,17,0.2,16,5,1,$-bet,15,2,m
s02,experience,18,0.8571429,4.7,3.5,6,p-bet,42,3,l
s02,experience,19,0.1428571,28,5,3,$-bet,7,2,xs
s02,experience,20,0.16666667,12,4,2,$-bet,12,2,s
s02,experience,21,0.8,4,3,4,p-bet,10,2,s
s02,experience,22,0.1428571,28,7,3,$-bet,21,2,m
s02,experience,24,0.1428571,28,7,3,$-bet,14,2,s
s02,experience,25,0.16666667,12,5,2,$-bet,6,2,xs
s02,experience,28,0.8571429,4.7,4,6,p-bet,14,2,s
s02,experience,30,0.2,16,7,1,$-bet,10,2,s
s02,experience,31,0.8333333,2.4,2,5,p-bet,18,3,m
s02,experience,32,0.1428571,28,5,3,$-bet,7,2,xs
s02,experience,34,0.1428571,28,5,3,$-bet,21,2,m
s02,experience,35,0.8333333,2.4,2,5,p-bet,18,2,m
s02,experience,36,0.16666667,12,4,2,$-bet,36,2,l
s02,experience,37,0.2,16,5,1,$-bet,5,1,xs
s02,experience,38,0.2,16,4,1,$-bet,5,1,xs
s02,experience,39,0.2,16,4,1,$-bet,10,1,s
s02,experience,40,0.1428571,28,5,3,$-bet,14,1,s
s02,experience,44,0.16666667,12,4,2,$-bet,12,2,s
s02,experience,46,0.8,4,3,4,p-bet,10,3,s
s02,experience,48,0.8571429,4.7,4,6,p-bet,42,3,l
s02,experience,49,0.8571429,4.7,4,6,p-bet,14,3,s
s02,experience,50,0.8,4,3.5,4,p-bet,30,3,l
s02,experience,51,0.8333333,2.4,2,5,p-bet,12,3,s
s02,experience,52,0.8333333,2.4,2,5,p-bet,6,3,xs
s02,experience,53,0.2,16,7,1,$-bet,15,2,m
s02,experience,54,0.8,4,3.8,4,p-bet,15,4,m
s02,experience,55,0.1428571,28,6,3,$-bet,7,2,xs
s02,experience,56,0.1428571,28,5,3,$-bet,42,1,l
s02,experience,57,0.8333333,2.4,2,5,p-bet,12,2,s
s02,experience,58,0.8,4,3.3,4,p-bet,15,2,m
s02,experience,59,0.2,16,5,1,$-bet,10,2,s
s02,experience,60,0.16666667,12,5,2,$-bet,18,2,m
s02,experience,62,0.16666667,12,4,2,$-bet,36,3,l
s02,experience,63,0.2,16,3,1,$-bet,30,4,l
s02,experience,64,0.1428571,28,5,3,$-bet,14,3,s
s02,experience,66,0.8,4,3.5,4,p-bet,30,3,l
s02,experience,67,0.8571429,4.7,4.5,6,p-bet,14,4,s
s02,experience,68,0.8333333,2.4,2.2,5,p-bet,6,3,xs
s02,experience,69,0.16666667,12,4,2,$-bet,18,2,m
s02,experience,70,0.8571429,4.7,4.5,6,p-bet,21,4,m
s02,experience,71,0.8333333,2.4,2.2,5,p-bet,18,3,m
s02,experience,73,0.8571429,4.7,4.5,6,p-bet,21,4,m
s02,experience,74,0.8,4,3.7,4,p-bet,10,3,s
s02,experience,75,0.16666667,12,4,2,$-bet,6,2,xs
s02,experience,76,0.8,4,3.3,4,p-bet,15,3,m
s02,experience,77,0.8571429,4.7,4.5,6,p-bet,7,4,xs
s02,experience,78,0.16666667,12,5,2,$-bet,18,2,m
s02,experience,79,0.16666667,12,5,2,$-bet,12,2,s
s02,experience,80,0.8,4,2,4,p-bet,5,2,xs
s02,experience,81,0.8571429,4.7,4.5,6,p-bet,42,4,l
s02,experience,83,0.1428571,28,5,3,$-bet,21,2,m
s02,experience,84,0.2,16,4,1,$-bet,30,2,l
s02,experience,85,0.8333333,2.4,1.5,5,p-bet,36,2,l
s02,experience,86,0.8333333,2.4,1.9,5,p-bet,6,2,xs
s02,experience,87,0.8333333,2.4,2.1,5,p-bet,36,3,l
s02,experience,88,0.8,4,3.5,4,p-bet,30,3,l
s02,experience,89,0.16666667,12,4,2,$-bet,6,2,xs
s02,description,1,0.833,2.4,2,5,p-bet,,3,--
s02,description,2,0.8,4,3.5,4,p-bet,,3,--
s02,description,3,0.2,16,5,1,$-bet,,2,--
s02,description,4,0.857,4.7,4.4,6,p-bet,,3,--
s02,description,5,0.167,12,3,2,$-bet,,2,--
s02,description,6,0.143,28,5,3,$-bet,,2,--
s02,description,7,0.8,4,3,4,p-bet,,3,--
s02,description,8,0.143,28,5,3,$-bet,,2,--
s02,description,9,0.833,2.4,2,5,p-bet,,3,--
s02,description,10,0.857,4.7,3.8,6,p-bet,,3,--
s02,description,11,0.167,12,4,2,$-bet,,2,--
s02,description,12,0.8,4,3.3,4,p-bet,,3,--
s02,description,13,0.857,4.7,4.2,6,p-bet,,3,--
s02,description,14,0.2,16,5,1,$-bet,,2,--
s02,description,15,0.2,16,5,1,$-bet,,2,--
s02,description,16,0.143,28,5,3,$-bet,,2,--
s02,description,17,0.833,2.4,2,5,p-bet,,2,--
s02,description,18,0.167,12,4,2,$-bet,,2,--
s03,experience,1,0.2,16,5,1,$-bet,5,3,xs
s03,experience,2,0.16666667,12,6,2,$-bet,12,3,s
s03,experience,3,0.2,16,5,1,$-bet,10,4,s
s03,experience,4,0.16666667,12,2,2,$-bet,6,4,xs
s03,experience,5,0.1428571,28,10,3,$-bet,21,3,m
s03,experience,6,0.8,4,2.5,4,p-bet,5,5,xs
s03,experience,8,0.8571429,4.7,4.5,6,p-bet,14,5,s
s03,experience,9,0.1428571,28,5,3,$-bet,7,4,xs
s03,experience,11,0.8571429,4.7,4,6,p-bet,14,4,s
s03,experience,12,0.8,4,3,4,p-bet,15,4,m
s03,experience,14,0.8571429,4.7,4.5,6,p-bet,7,5,xs
s03,experience,15,0.8,4,3.5,4,p-bet,5,4,xs
s03,experience,16,0.8,4,3.5,4,p-bet,30,5,l
s03,experience,17,0.2,16,5,1,$-bet,5,3,xs
s03,experience,20,0.16666667,12,4,2,$-bet,18,4,m
s03,experience,21,0.2,16,6,1,$-bet,5,3,xs
s03,experience,24,0.8,4,3,4,p-bet,30,4,l
s03,experience,25,0.1428571,28,15,3,$-bet,42,3,l
s03,experience,27,0.16666667,12,7,2,$-bet,36,4,l
s03,experience,28,0.8,4,3.6,4,p-bet,30,4,l
s03,experience,29,0.8571429,4.7,4.4,6,p-bet,21,4,m
s03,experience,30,0.2,16,5,1,$-bet,30,3,l
s03,experience,31,0.8333333,2.4,2,5,p-bet,18,4,m
s03,experience,32,0.1428571,28,10,3,$-bet,14,4,s
s03,experience,33,0.8571429,4.7,4.5,6,p-bet,14,4,s
s03,experience,34,0.8,4,3.8,4,p-bet,15,4,m
s03,experience,35,0.16666667,12,6,2,$-bet,36,5,l
s03,experience,36,0.8333333,2.4,2,5,p-bet,12,5,s
s03,experience,37,0.8571429,4.7,4.5,6,p-bet,21,5,m
s03,experience,39,0.1428571,28,16,3,$-bet,21,4,m
s03,experience,40,0.8333333,2.4,2.3,5,p-bet,6,4,xs
s03,experience,41,0.16666667,12,4,2,$-bet,18,3,m
s03,experience,42,0.8571429,4.7,4.5,6,p-bet,21,4,m
s03,experience,43,0.8,4,3.4,4,p-bet,10,4,s
s03,experience,45,0.16666667,12,8,2,$-bet,12,4,s
s03,experience,46,0.8571429,4.7,4.2,6,p-bet,42,5,l
s03,experience,47,0.8333333,2.4,2,5,p-bet,36,4,l
s03,experience,48,0.1428571,28,10,3,$-bet,7,4,xs
s03,experience,50,0.8333333,2.4,1.9,5,p-bet,36,4,l
s03,experience,52,0.8571429,4.7,4.5,6,p-bet,7,4,xs
s03,experience,53,0.8571429,4.7,4.2,6,p-bet,42,5,l
s03,experience,54,0.2,16,7,1,$-bet,30,5,l
s03,experience,55,0.2,16,4,1,$-bet,15,4,m
s03,experience,58,0.8,4,3.8,4,p-bet,10,4,s
s03,experience,59,0.16666667,12,6,2,$-bet,6,4,xs
s03,experience,60,0.8571429,4.7,4.3,6,p-bet,42,5,l
s03,experience,61,0.8333333,2.4,2,5,p-bet,18,4,m
s03,experience,62,0.8571429,4.7,4.6,6,p-bet,7,5,xs
s03,experience,63,0.8,4,3.7,4,p-bet,10,4,s
s03,experience,64,0.16666667,12,8,2,$-bet,6,3,xs
s03,experience,65,0.16666667,12,5,2,$-bet,18,4,m
s03,experience,66,0.8,4,3.8,4,p-bet,5,4,xs
s03,experience,67,0.2,16,8,1,$-bet,10,4,s
s03,experience,68,0.2,16,13,1,$-bet,10,4,s
s03,experience,69,0.1428571,28,15,3,$-bet,42,4,l
s03,experience,70,0.1428571,28,13,3,$-bet,14,3,s
s03,experience,71,0.8333333,2.4,1.5,5,p-bet,36,3,l
s03,experience,72,0.1428571,28,13,3,$-bet,42,4,l
s03,experience,73,0.8333333,2.4,2,5,p-bet,6,4,xs
s03,experience,74,0.16666667,12,9,2,$-bet,12,4,s
s03,experience,75,0.1428571,28,10,3,$-bet,14,4,s
s03,experience,77,0.8333333,2.4,2,5,p-bet,12,4,s
s03,experience,79,0.8333333,2.4,2,5,p-bet,18,4,m
s03,experience,80,0.8333333,2.4,1.9,5,p-bet,12,4,s
s03,experience,82,0.8333333,2.4,1.8,5,p-bet,6,4,xs
s03,experience,83,0.1428571,28,15,3,$-bet,21,4,m
s03,experience,84,0.1428571,28,8,3,$-bet,7,4,xs
s03,experience,85,0.16666667,12,6.5,2,$-bet,36,4,l
s03,experience,86,0.2,16,9,1,$-bet,30,5,l
s03,experience,87,0.2,16,6,1,$-bet,15,4,m
s03,experience,88,0.8,4,3.8,4,p-bet,15,4,m
s03,experience,89,0.2,16,9,1,$-bet,15,5,m
s03,description,1,0.143,28,6,3,$-bet,,2,--
s03,description,2,0.857,4.7,4,6,p-bet,,4,--
s03,description,3,0.8,4,3.5,4,p-bet,,4,--
s03,description,4,0.8,4,3.5,4,p-bet,,4,--
s03,description,5,0.167,12,3,2,$-bet,,4,--
s03,description,6,0.8,4,3.5,4,p-bet,,5,--
s03,description,7,0.833,2.4,2,5,p-bet,,4,--
s03,description,8,0.833,2.4,2,5,p-bet,,5,--
s03,description,9,0.167,12,2,2,$-bet,,4,--
s03,description,10,0.857,4.7,4.2,6,p-bet,,4,--
s03,description,11,0.833,2.4,2,5,p-bet,,4,--
s03,description,12,0.2,16,3,1,$-bet,,4,--
s03,description,13,0.143,28,4,3,$-bet,,3,--
s03,description,14,0.2,16,2.5,1,$-bet,,4,--
s03,description,15,0.143,28,2.5,3,$-bet,,4,--
s03,description,16,0.857,4.7,4.2,6,p-bet,,5,--
s03,description,17,0.2,16,3,1,$-bet,,4,--
s03,description,18,0.167,12,2.5,2,$-bet,,4,--
s04,experience,1,0.8571429,4.7,2,6,p-bet,7,3,xs
s04,experience,2,0.16666667,12,5,2,$-bet,18,3,m
s04,experience,3,0.8571429,4.7,3.5,6,p-bet,7,4,xs
s04,experience,4,0.8571429,4.7,3.6,6,p-bet,42,4,l
s04,experience,5,0.8,4,3.7,4,p-bet,10,4,s
s04,experience,6,0.8571429,4.7,4,6,p-bet,14,4,s
s04,experience,7,0.1428571,28,10,3,$-bet,21,3,m
s04,experience,8,0.1428571,28,8,3,$-bet,42,4,l
s04,experience,9,0.2,16,5,1,$-bet,5,3,xs
s04,experience,12,0.8333333,2.4,2,5,p-bet,36,4,l
s04,experience,13,0.16666667,12,4,2,$-bet,18,4,m
s04,experience,14,0.1428571,28,8,3,$-bet,7,4,xs
s04,experience,15,0.8333333,2.4,1.7,5,p-bet,36,4,l
s04,experience,16,0.16666667,12,4,2,$-bet,6,3,xs
s04,experience,17,0.2,16,5,1,$-bet,30,3,l
s04,experience,18,0.16666667,12,3,2,$-bet,12,3,s
s04,experience,19,0.2,16,5,1,$-bet,15,4,m
s04,experience,20,0.1428571,28,6,3,$-bet,21,3,m
s04,experience,22,0.2,16,4,1,$-bet,10,4,s
s04,experience,23,0.8333333,2.4,2,5,p-bet,18,4,m
s04,experience,24,0.8,4,3.4,4,p-bet,30,4,l
s04,experience,25,0.8333333,2.4,2,5,p-bet,6,4,xs
s04,experience,26,0.8,4,3,4,p-bet,5,4,xs
s04,experience,27,0.8333333,2.4,2,5,p-bet,6,4,xs
s04,experience,28,0.8333333,2.4,2,5,p-bet,12,5,s
s04,experience,29,0.16666667,12,2,2,$-bet,36,3,l
s04,experience,30,0.8571429,4.7,3.8,6,p-bet,42,4,l
s04,experience,31,0.16666667,12,2.5,2,$-bet,12,4,s
s04,experience,32,0.8333333,2.4,1.9,5,p-bet,36,4,l
s04,experience,33,0.8333333,2.4,1.8,5,p-bet,6,4,xs
s04,experience,35,0.2,16,5,1,$-bet,5,4,xs
s04,experience,36,0.8,4,2.5,4,p-bet,5,5,xs
s04,experience,37,0.8333333,2.4,1.7,5,p-bet,12,4,s
s04,experience,38,0.8571429,4.7,4,6,p-bet,14,5,s
s04,experience,39,0.1428571,28,6,3,$-bet,14,3,s
s04,experience,40,0.1428571,28,5,3,$-bet,7,5,xs
s04,experience,43,0.1428571,28,5,3,$-bet,42,5,l
s04,experience,44,0.2,16,4,1,$-bet,30,5,l
s04,experience,45,0.16666667,12,4,2,$-bet,6,3,xs
s04,experience,46,0.1428571,28,5,3,$-bet,14,3,s
s04,experience,48,0.8333333,2.4,1.8,5,p-bet,18,4,m
s04,experience,49,0.8571429,4.7,3.5,6,p-bet,21,5,m
s04,experience,50,0.16666667,12,3,2,$-bet,12,4,s
s04,experience,52,0.2,16,4,1,$-bet,15,4,m
s04,experience,53,0.1428571,28,9,3,$-bet,14,4,s
s04,experience,55,0.2,16,4,1,$-bet,10,4,s
s04,experience,57,0.8,4,3.5,4,p-bet,15,5,m
s04,experience,58,0.1428571,28,8,3,$-bet,7,4,xs
s04,experience,59,0.2,16,4,1,$-bet,5,3,xs
s04,experience,60,0.16666667,12,2.5,2,$-bet,6,3,xs
s04,experience,61,0.8,4,3.5,4,p-bet,10,5,s
s04,experience,62,0.16666667,12,2,2,$-bet,36,4,l
s04,experience,63,0.8571429,4.7,3.8,6,p-bet,7,4,xs
s04,experience,64,0.2,16,3,1,$-bet,30,4,l
s04,experience,65,0.8,4,3.2,4,p-bet,30,3,l
s04,experience,66,0.8,4,2.9,4,p-bet,15,4,m
s04,experience,67,0.16666667,12,3,2,$-bet,36,4,l
s04,experience,69,0.8571429,4.7,3.2,6,p-bet,42,4,l
s04,experience,72,0.8333333,2.4,1.8,5,p-bet,12,4,s
s04,experience,73,0.1428571,28,5,3,$-bet,21,4,m
s04,experience,74,0.8,4,3.5,4,p-bet,10,5,s
s04,experience,76,0.8,4,2.8,4,p-bet,30,3,l
s04,experience,77,0.8571429,4.7,2.9,6,p-bet,21,4,m
s04,experience,79,0.8,4,2.5,4,p-bet,5,4,xs
s04,experience,80,0.2,16,4,1,$-bet,10,5,s
s04,experience,81,0.8333333,2.4,1,5,p-bet,18,4,m
s04,experience,82,0.1428571,28,5,3,$-bet,42,4,l
s04,experience,84,0.2,16,4,1,$-bet,15,4,m
s04,experience,85,0.8,4,3,4,p-bet,15,5,m
s04,experience,87,0.8571429,4.7,3,6,p-bet,21,5,m
s04,experience,88,0.8571429,4.7,3.5,6,p-bet,14,5,s
s04,experience,89,0.16666667,12,3,2,$-bet,18,4,m
s04,description,1,0.143,28,8,3,$-bet,,3,--
s04,description,2,0.167,12,4,2,$-bet,,4,--
s04,description,3,0.857,4.7,2,6,p-bet,,3,--
s04,description,4,0.8,4,2.5,4,p-bet,,3,--
s04,description,5,0.143,28,6,3,$-bet,,3,--
s04,description,6,0.833,2.4,1.8,5,p-bet,,4,--
s04,description,7,0.833,2.4,1.9,5,p-bet,,4,--
s04,description,8,0.2,16,4,1,$-bet,,4,--
s04,description,9,0.167,12,3,2,$-bet,,4,--
s04,description,10,0.2,16,4,1,$-bet,,3,--
s04,description,11,0.167,12,3,2,$-bet,,3,--
s04,description,12,0.143,28,6,3,$-bet,,4,--
s04,description,13,0.833,2.4,1.9,5,p-bet,,4,--
s04,description,14,0.8,4,3.5,4,p-bet,,3,--
s04,description,15,0.857,4.7,3,6,p-bet,,4,--
s04,description,16,0.857,4.7,2.5,6,p-bet,,4,--
s04,description,17,0.8,4,2,4,p-bet,,4,--
s04,description,18,0.2,16,3,1,$-bet,,3,--
s05,experience,1,0.8571429,4.7,3,6,p-bet,7,4,xs
s05,experience,2,0.8333333,2.4,1.1,5,p-bet,36,3,l
s05,experience,5,0.8333333,2.4,1,5,p-bet,6,4,xs
s05,experience,6,0.2,16,4,1,$-bet,5,3,xs
s05,experience,7,0.1428571,28,5.5,3,$-bet,14,2,s
s05,experience,8,0.8571429,4.7,3.2,6,p-bet,42,4,l
s05,experience,9,0.16666667,12,3.4,2,$-bet,18,4,m
s05,experience,11,0.16666667,12,5,2,$-bet,12,3,s
s05,experience,13,0.8,4,2.5,4,p-bet,10,4,s
s05,experience,14,0.2,16,1.5,1,$-bet,15,4,m
s05,experience,15,0.8571429,4.7,3.2,6,p-bet,14,4,s
s05,experience,16,0.2,16,3.8,1,$-bet,30,4,l
s05,experience,17,0.1428571,28,2,3,$-bet,42,3,l
s05,experience,18,0.8,4,2.1,4,p-bet,5,3,xs
s05,experience,19,0.8571429,4.7,3,6,p-bet,21,4,m
s05,experience,20,0.2,16,1,1,$-bet,10,5,s
s05,experience,22,0.8,4,3.2,4,p-bet,15,5,m
s05,experience,24,0.16666667,12,1.1,2,$-bet,36,3,l
s05,experience,25,0.8,4,3.2,4,p-bet,10,4,s
s05,experience,26,0.8,4,2.1,4,p-bet,5,4,xs
s05,experience,27,0.8571429,4.7,2.8,6,p-bet,14,5,s
s05,experience,28,0.8,4,2.9,4,p-bet,30,4,l
s05,experience,31,0.8571429,4.7,1,6,p-bet,7,2,xs
s05,experience,32,0.1428571,28,1.8,3,$-bet,21,5,m
s05,experience,33,0.16666667,12,1.5,2,$-bet,6,4,xs
s05,experience,35,0.8,4,3,4,p-bet,15,4,m
s05,experience,36,0.1428571,28,2,3,$-bet,7,4,xs
s05,experience,37,0.8571429,4.7,3.2,6,p-bet,7,5,xs
s05,experience,38,0.16666667,12,2,2,$-bet,18,3,m
s05,experience,40,0.8,4,2.2,4,p-bet,5,5,xs
s05,experience,41,0.8571429,4.7,3.1,6,p-bet,42,4,l
s05,experience,42,0.1428571,28,2.5,3,$-bet,7,5,xs
s05,experience,43,0.8333333,2.4,1.7,5,p-bet,12,4,s
s05,experience,44,0.1428571,28,2,3,$-bet,7,3,xs
s05,experience,45,0.2,16,2.4,1,$-bet,10,4,s
s05,experience,47,0.8,4,1.9,4,p-bet,30,5,l
s05,experience,48,0.1428571,28,1.5,3,$-bet,21,4,m
s05,experience,49,0.8333333,2.4,1.7,5,p-bet,36,4,l
s05,experience,50,0.2,16,3,1,$-bet,5,4,xs
s05,experience,51,0.8571429,4.7,3,6,p-bet,14,4,s
s05,experience,54,0.8,4,1.7,4,p-bet,10,3,s
s05,experience,55,0.8571429,4.7,3.8,6,p-bet,42,5,l
s05,experience,57,0.16666667,12,2,2,$-bet,18,3,m
s05,experience,58,0.8,4,3.2,4,p-bet,15,4,m
s05,experience,59,0.16666667,12,5,2,$-bet,12,4,s
s05,experience,60,0.1428571,28,0.9,3,$-bet,42,3,l
s05,experience,61,0.8333333,2.4,1.3,5,p-bet,18,5,m
s05,experience,62,0.8333333,2.4,1.2,5,p-bet,6,4,xs
s05,experience,63,0.2,16,2.9,1,$-bet,30,3,l
s05,experience,65,0.1428571,28,1.4,3,$-bet,21,4,m
s05,experience,66,0.8333333,2.4,1.5,5,p-bet,18,4,m
s05,experience,67,0.2,16,2.3,1,$-bet,15,4,m
s05,experience,68,0.8333333,2.4,1.2,5,p-bet,18,4,m
s05,experience,70,0.2,16,3,1,$-bet,15,3,m
s05,experience,71,0.8,4,3.1,4,p-bet,30,4,l
s05,experience,72,0.8333333,2.4,1.6,5,p-bet,12,4,s
s05,experience,73,0.1428571,28,1,3,$-bet,42,5,l
s05,experience,74,0.16666667,12,2.5,2,$-bet,6,5,xs
s05,experience,75,0.2,16,1.4,1,$-bet,10,5,s
s05,experience,76,0.16666667,12,0.8,2,$-bet,36,5,l
s05,experience,77,0.1428571,28,1.3,3,$-bet,14,5,s
s05,experience,78,0.2,16,1.9,1,$-bet,5,4,xs
s05,experience,79,0.8333333,2.4,1.2,5,p-bet,12,4,s
s05,experience,80,0.8571429,4.7,3.9,6,p-bet,21,4,m
s05,experience,81,0.8333333,2.4,1.6,5,p-bet,36,5,l
s05,experience,83,0.16666667,12,2.1,2,$-bet,36,4,l
s05,experience,84,0.1428571,28,2.1,3,$-bet,14,4,s
s05,experience,85,0.8571429,4.7,3.5,6,p-bet,21,5,m
s05,experience,86,0.16666667,12,3,2,$-bet,12,4,s
s05,experience,87,0.8333333,2.4,1.9,5,p-bet,6,5,xs
s05,experience,88,0.16666667,12,5,2,$-bet,6,3,xs
s05,experience,89,0.2,16,2.6,1,$-bet,30,4,l
s05,description,1,0.2,16,1.6,1,$-bet,,4,--
s05,description,2,0.8,4,2.9,4,p-bet,,4,--
s05,description,3,0.167,12,1.9,2,$-bet,,3,--
s05,description,4,0.857,4.7,4,6,p-bet,,4,--
s05,description,5,0.143,28,1,3,$-bet,,3,--
s05,description,6,0.833,2.4,1.7,5,p-bet,,4,--
s05,description,7,0.167,12,1.2,2,$-bet,,4,--
s05,description,8,0.143,28,2.1,3,$-bet,,4,--
s05,description,9,0.833,2.4,1.7,5,p-bet,,4,--
