id,condition,trial,gambleid,gambletype,gamblep,gamblex,samplesizecat,samplesize,value,confidence
s60,experience,75,2,$-bet,0.16666667,12,s,12,3.7,4
s60,experience,76,6,p-bet,0.8571429,4.7,m,21,2.8,3
s60,experience,78,5,p-bet,0.8333333,2.4,m,18,1.2,3
s60,experience,80,4,p-bet,0.8,4,s,10,1.2,4
s60,experience,81,5,p-bet,0.8333333,2.4,s,12,1.2,3
s60,experience,84,2,$-bet,0.16666667,12,xs,6,5,3
s60,experience,85,6,p-bet,0.8571429,4.7,s,14,1.8,3
s60,experience,86,5,p-bet,0.8333333,2.4,m,18,1.9,3
s60,experience,89,4,p-bet,0.8,4,xs,5,1.8,3
s60,experience,90,3,$-bet,0.1428571,28,l,42,16,3
s60,description,1,6,p-bet,0.857,4.7,--,,3.8,3
s60,description,2,2,$-bet,0.167,12,--,,10,3
s60,description,3,6,p-bet,0.857,4.7,--,,3.9,3
s60,description,4,4,p-bet,0.8,4,--,,3,3
s60,description,5,4,p-bet,0.8,4,--,,3.5,4
s60,description,6,4,p-bet,0.8,4,--,,3.9,3
s60,description,7,3,$-bet,0.143,28,--,,16,3
s60,description,8,1,$-bet,0.2,16,--,,5,3
s60,description,9,2,$-bet,0.167,12,--,,2.9,3
s60,description,10,1,$-bet,0.2,16,--,,7.9,4
s60,description,11,3,$-bet,0.143,28,--,,12.6,3
s60,description,12,6,p-bet,0.857,4.7,--,,2.9,3
s60,description,13,5,p-bet,0.833,2.4,--,,1.2,3
s60,description,14,5,p-bet,0.833,2.4,--,,2,3
s60,description,15,5,p-bet,0.833,2.4,--,,2,3
s60,description,16,2,$-bet,0.167,12,--,,2.9,3
s60,description,17,3,$-bet,0.143,28,--,,19.9,3
s60,description,18,1,$-bet,0.2,16,--,,5.9,3
s61,experience,1,4,p-bet,0.8,4,xs,5,3.4,5
s61,experience,2,3,$-bet,0.1428571,28,s,14,6,2
s61,experience,3,2,$-bet,0.16666667,12,l,36,3,5
s61,experience,4,1,$-bet,0.2,16,s,10,3.2,4
s61,experience,6,5,p-bet,0.8333333,2.4,s,12,2.1,5
s61,experience,7,2,$-bet,0.16666667,12,s,12,2.1,5
s61,experience,8,4,p-bet,0.8,4,m,15,3.4,3
s61,experience,9,2,$-bet,0.16666667,12,l,36,2,4
s61,experience,10,5,p-bet,0.8333333,2.4,s,12,2.2,3
s61,experience,11,2,$-bet,0.16666667,12,s,12,2.9,3
s61,experience,12,3,$-bet,0.1428571,28,s,14,6,5
s61,experience,14,5,p-bet,0.8333333,2.4,m,18,2.1,2
s61,experience,15,1,$-bet,0.2,16,s,10,3.5,4
s61,experience,16,1,$-bet,0.2,16,l,30,3.7,1
s61,experience,17,1,$-bet,0.2,16,xs,5,7.3,3
s61,experience,18,4,p-bet,0.8,4,xs,5,3.2,5
s61,experience,19,5,p-bet,0.8333333,2.4,l,36,2.2,4
s61,experience,20,6,p-bet,0.8571429,4.7,xs,7,4.2,4
s61,experience,23,3,$-bet,0.1428571,28,l,42,2.1,2
s61,experience,24,5,p-bet,0.8333333,2.4,l,36,2,2
s61,experience,25,5,p-bet,0.8333333,2.4,m,18,2.1,3
s61,experience,26,5,p-bet,0.8333333,2.4,xs,6,2.3,4
s61,experience,27,6,p-bet,0.8571429,4.7,m,21,4.2,2
s61,experience,28,4,p-bet,0.8,4,m,15,2.9,1
s61,experience,29,6,p-bet,0.8571429,4.7,l,42,4.4,3
s61,experience,30,4,p-bet,0.8,4,s,10,3.9,4
s61,experience,31,2,$-bet,0.16666667,12,m,18,2.1,4
s61,experience,32,1,$-bet,0.2,16,xs,5,3.7,2
s61,experience,35,4,p-bet,0.8,4,s,10,3.2,4
s61,experience,36,5,p-bet,0.8333333,2.4,l,36,2.1,4
s61,experience,38,3,$-bet,0.1428571,28,m,21,4.1,1
s61,experience,39,6,p-bet,0.8571429,4.7,l,42,4.1,2
s61,experience,41,3,$-bet,0.1428571,28,l,42,2.9,1
s61,experience,43,1,$-bet,0.2,16,l,30,4.1,3
s61,experience,44,6,p-bet,0.8571429,4.7,s,14,3.6,4
s61,experience,45,1,$-bet,0.2,16,s,10,3.2,3
s61,experience,46,2,$-bet,0.16666667,12,m,18,2.8,2
s61,experience,47,6,p-bet,0.8571429,4.7,s,14,4.5,5
s61,experience,48,6,p-bet,0.8571429,4.7,m,21,1.4,1
s61,experience,49,4,p-bet,0.8,4,xs,5,3.4,3
s61,experience,51,5,p-bet,0.8333333,2.4,m,18,1.9,1
s61,experience,52,3,$-bet,0.1428571,28,xs,7,5.9,3
s61,experience,53,5,p-bet,0.8333333,2.4,xs,6,2,3
s61,experience,54,3,$-bet,0.1428571,28,xs,7,6,2
s61,experience,55,4,p-bet,0.8,4,s,10,3.1,4
s61,experience,56,1,$-bet,0.2,16,m,15,2.9,2
s61,experience,58,5,p-bet,0.8333333,2.4,xs,6,2,4
s61,experience,59,3,$-bet,0.1428571,28,l,42,24,4
s61,experience,61,2,$-bet,0.16666667,12,s,12,4,2
s61,experience,62,5,p-bet,0.8333333,2.4,s,12,1.8,1
s61,experience,63,4,p-bet,0.8,4,l,30,3.2,3
s61,experience,64,6,p-bet,0.8571429,4.7,l,42,4,3
s61,experience,65,4,p-bet,0.8,4,m,15,3,2
s61,experience,68,6,p-bet,0.8571429,4.7,m,21,2.6,2
s61,experience,69,1,$-bet,0.2,16,m,15,6.9,2
s61,experience,70,6,p-bet,0.8571429,4.7,xs,7,3.6,5
s61,experience,71,3,$-bet,0.1428571,28,s,14,15.2,3
s61,experience,72,6,p-bet,0.8571429,4.7,xs,7,4.4,4
s61,experience,73,6,p-bet,0.8571429,4.7,s,14,3.8,1
s61,experience,74,1,$-bet,0.2,16,xs,5,4.3,3
s61,experience,75,2,$-bet,0.16666667,12,xs,6,2.5,3
s61,experience,76,3,$-bet,0.1428571,28,xs,7,6.1,2
s61,experience,77,2,$-bet,0.16666667,12,m,18,2.2,4
s61,experience,78,2,$-bet,0.16666667,12,l,36,2.2,5
s61,experience,79,1,$-bet,0.2,16,l,30,3.2,4
s61,experience,82,1,$-bet,0.2,16,m,15,3.3,3
s61,experience,83,4,p-bet,0.8,4,l,30,3.6,4
s61,experience,84,3,$-bet,0.1428571,28,m,21,5.9,3
s61,experience,85,4,p-bet,0.8,4,l,30,2.6,0
s61,experience,86,3,$-bet,0.1428571,28,m,21,9.9,0
s61,experience,88,2,$-bet,0.16666667,12,xs,6,2.9,3
s61,experience,89,2,$-bet,0.16666667,12,xs,6,2.3,4
s61,description,1,1,$-bet,0.2,16,--,,3.2,3
s61,description,2,5,p-bet,0.833,2.4,--,,2.1,1
s61,description,3,4,p-bet,0.8,4,--,,3.2,5
s61,description,4,5,p-bet,0.833,2.4,--,,2.1,2
s61,description,5,5,p-bet,0.833,2.4,--,,2.1,3
s61,description,6,2,$-bet,0.167,12,--,,1.3,3
s61,description,7,2,$-bet,0.167,12,--,,1.2,3
s61,description,8,1,$-bet,0.2,16,--,,3.1,4
s61,description,9,3,$-bet,0.143,28,--,,5.3,2
s61,description,10,3,$-bet,0.143,28,--,,3,2
s61,description,11,4,p-bet,0.8,4,--,,3,2
s61,description,12,6,p-bet,0.857,4.7,--,,4.1,4
s61,description,13,4,p-bet,0.8,4,--,,3.3,4
s61,description,14,1,$-bet,0.2,16,--,,3.1,3
s61,description,15,6,p-bet,0.857,4.7,--,,4.2,4
s61,description,16,2,$-bet,0.167,12,--,,2.3,3
s61,description,17,3,$-bet,0.143,28,--,,4.3,2
s61,description,18,6,p-bet,0.857,4.7,--,,4.3,4
s62,experience,3,2,$-bet,0.16666667,12,m,18,10,5
s62,experience,4,1,$-bet,0.2,16,m,15,12,5
s62,experience,6,3,$-bet,0.1428571,28,m,21,15,5
s62,experience,7,2,$-bet,0.16666667,12,l,36,6,5
s62,experience,8,2,$-bet,0.16666667,12,s,12,5,4
s62,experience,10,5,p-bet,0.8333333,2.4,m,18,2.4,6
s62,experience,11,1,$-bet,0.2,16,xs,5,10,5
s62,experience,12,2,$-bet,0.16666667,12,l,36,5,4
s62,experience,13,5,p-bet,0.8333333,2.4,l,36,2.3,5
s62,experience,15,5,p-bet,0.8333333,2.4,xs,6,2.3,5
s62,experience,17,2,$-bet,0.16666667,12,xs,6,4,2
s62,experience,18,5,p-bet,0.8333333,2.4,s,12,2.3,5
s62,experience,19,5,p-bet,0.8333333,2.4,l,36,2.4,6
s62,experience,20,4,p-bet,0.8,4,xs,5,3.8,5
s62,experience,21,3,$-bet,0.1428571,28,xs,7,5,3
s62,experience,22,2,$-bet,0.16666667,12,s,12,4,2
s62,experience,24,1,$-bet,0.2,16,s,10,6,5
s62,experience,25,6,p-bet,0.8571429,4.7,s,14,4.6,5
s62,experience,27,4,p-bet,0.8,4,m,15,3.8,5
s62,experience,28,5,p-bet,0.8333333,2.4,s,12,0.2,1
s62,experience,29,6,p-bet,0.8571429,4.7,xs,7,3,3
s62,experience,30,4,p-bet,0.8,4,xs,5,3.9,4
s62,experience,31,6,p-bet,0.8571429,4.7,m,21,4.6,5
s62,experience,32,5,p-bet,0.8333333,2.4,xs,6,2.1,4
s62,experience,33,2,$-bet,0.16666667,12,m,18,5,3
s62,experience,34,6,p-bet,0.8571429,4.7,l,42,4.7,5
s62,experience,35,3,$-bet,0.1428571,28,s,14,6,3
s62,experience,36,6,p-bet,0.8571429,4.7,xs,7,4,2
s62,experience,37,4,p-bet,0.8,4,s,10,3.8,5
s62,experience,38,6,p-bet,0.8571429,4.7,l,42,4.5,5
s62,experience,39,6,p-bet,0.8571429,4.7,s,14,4.7,5
s62,experience,40,4,p-bet,0.8,4,s,10,3.5,5
s62,experience,41,1,$-bet,0.2,16,s,10,5,4
s62,experience,42,5,p-bet,0.8333333,2.4,s,12,2.4,5
s62,experience,43,2,$-bet,0.16666667,12,xs,6,4,4
s62,experience,44,3,$-bet,0.1428571,28,s,14,12,3
s62,experience,45,3,$-bet,0.1428571,28,xs,7,3,4
s62,experience,47,1,$-bet,0.2,16,l,30,4,4
s62,experience,49,1,$-bet,0.2,16,xs,5,10,3
s62,experience,50,1,$-bet,0.2,16,l,30,8,3
s62,experience,51,3,$-bet,0.1428571,28,s,14,4,5
s62,experience,52,5,p-bet,0.8333333,2.4,m,18,2.2,5
s62,experience,53,2,$-bet,0.16666667,12,m,18,3,5
s62,experience,54,1,$-bet,0.2,16,l,30,2,5
s62,experience,55,1,$-bet,0.2,16,s,10,4,3
s62,experience,57,5,p-bet,0.8333333,2.4,xs,6,2.2,5
s62,experience,58,6,p-bet,0.8571429,4.7,m,21,4.7,5
s62,experience,59,6,p-bet,0.8571429,4.7,s,14,4.5,4
s62,experience,60,3,$-bet,0.1428571,28,m,21,4,5
s62,experience,61,4,p-bet,0.8,4,xs,5,3.8,5
s62,experience,62,1,$-bet,0.2,16,m,15,7,3
s62,experience,64,5,p-bet,0.8333333,2.4,l,36,2.1,5
s62,experience,65,3,$-bet,0.1428571,28,l,42,4,4
s62,experience,68,6,p-bet,0.8571429,4.7,l,42,4.6,5
s62,experience,69,5,p-bet,0.8333333,2.4,m,18,2.4,5
s62,experience,71,6,p-bet,0.8571429,4.7,m,21,4.6,5
s62,experience,72,3,$-bet,0.1428571,28,m,21,3,4
s62,experience,73,4,p-bet,0.8,4,m,15,3.9,4
s62,experience,75,4,p-bet,0.8,4,m,15,3.5,5
s62,experience,76,2,$-bet,0.16666667,12,l,36,3,5
s62,experience,77,3,$-bet,0.1428571,28,l,42,2,4
s62,experience,78,4,p-bet,0.8,4,l,30,3.8,5
s62,experience,79,3,$-bet,0.1428571,28,xs,7,10,3
s62,experience,80,2,$-bet,0.16666667,12,s,12,4,3
s62,experience,81,1,$-bet,0.2,16,m,15,7,3
s62,experience,82,2,$-bet,0.16666667,12,xs,6,2,1
s62,experience,84,4,p-bet,0.8,4,l,30,3.9,4
s62,experience,85,4,p-bet,0.8,4,s,10,3.9,4
s62,experience,86,1,$-bet,0.2,16,xs,5,8,4
s62,experience,87,4,p-bet,0.8,4,l,30,3.9,5
s62,experience,88,6,p-bet,0.8571429,4.7,xs,7,4.6,4
s62,experience,89,3,$-bet,0.1428571,28,l,42,8,3
s62,description,1,3,$-bet,0.143,28,--,,3,2
s62,description,2,5,p-bet,0.833,2.4,--,,2.3,3
s62,description,3,1,$-bet,0.2,16,--,,3,3
s62,description,4,4,p-bet,0.8,4,--,,3.8,4
s62,description,5,1,$-bet,0.2,16,--,,4,3
s62,description,6,2,$-bet,0.167,12,--,,3,4
s62,description,7,1,$-bet,0.2,16,--,,4,3
s62,description,8,6,p-bet,0.857,4.7,--,,4.6,4
s62,description,9,4,p-bet,0.8,4,--,,3.9,4
s62,description,10,2,$-bet,0.167,12,--,,3,4
s62,description,11,3,$-bet,0.143,28,--,,2,4
s62,description,12,2,$-bet,0.167,12,--,,2,3
s62,description,13,5,p-bet,0.833,2.4,--,,2.3,4
s62,description,14,6,p-bet,0.857,4.7,--,,4.6,4
s62,description,15,6,p-bet,0.857,4.7,--,,4.6,4
s62,description,16,3,$-bet,0.143,28,--,,5,3
s62,description,17,5,p-bet,0.833,2.4,--,,2.2,4
s62,description,18,4,p-bet,0.8,4,--,,4,4
s63,experience,1,4,p-bet,0.8,4,l,30,2.9,4
s63,experience,2,1,$-bet,0.2,16,l,30,5.5,5
s63,experience,3,2,$-bet,0.16666667,12,s,12,3,5
s63,experience,5,1,$-bet,0.2,16,m,15,3,3
s63,experience,6,4,p-bet,0.8,4,s,10,3.1,4
s63,experience,7,4,p-bet,0.8,4,xs,5,3.2,5
s63,experience,9,6,p-bet,0.8571429,4.7,l,42,4.1,5
s63,experience,10,2,$-bet,0.16666667,12,l,36,3.3,4
s63,experience,11,6,p-bet,0.8571429,4.7,s,14,3.5,4
s63,experience,12,1,$-bet,0.2,16,xs,5,4,3
s63,experience,13,2,$-bet,0.16666667,12,xs,6,3.6,2
s63,experience,14,3,$-bet,0.1428571,28,xs,7,8.9,4
s63,experience,15,4,p-bet,0.8,4,m,15,2.5,5
s63,experience,16,6,p-bet,0.8571429,4.7,m,21,4.2,5
s63,experience,17,3,$-bet,0.1428571,28,m,21,7.6,4
s63,experience,18,2,$-bet,0.16666667,12,l,36,3.2,3
s63,experience,19,1,$-bet,0.2,16,m,15,2.9,4
s63,experience,20,5,p-bet,0.8333333,2.4,l,36,2.3,5
s63,experience,21,4,p-bet,0.8,4,m,15,3.5,4
s63,experience,23,5,p-bet,0.8333333,2.4,xs,6,2.2,4
s63,experience,25,5,p-bet,0.8333333,2.4,l,36,1.9,5
s63,experience,26,5,p-bet,0.8333333,2.4,m,18,2.1,5
s63,experience,27,3,$-bet,0.1428571,28,m,21,10,3
s63,experience,28,2,$-bet,0.16666667,12,xs,6,3.3,3
s63,experience,29,4,p-bet,0.8,4,s,10,3.4,2
s63,experience,31,1,$-bet,0.2,16,s,10,4.2,2
s63,experience,32,5,p-bet,0.8333333,2.4,m,18,2.3,3
s63,experience,33,6,p-bet,0.8571429,4.7,xs,7,3.4,2
s63,experience,36,3,$-bet,0.1428571,28,m,21,5,3
s63,experience,38,4,p-bet,0.8,4,m,15,2.5,5
s63,experience,39,6,p-bet,0.8571429,4.7,l,42,4.5,6
s63,experience,40,3,$-bet,0.1428571,28,xs,7,6.5,4
s63,experience,42,5,p-bet,0.8333333,2.4,s,12,2.2,4
s63,experience,43,6,p-bet,0.8571429,4.7,s,14,4.3,5
s63,experience,44,6,p-bet,0.8571429,4.7,l,42,4.5,6
s63,experience,45,6,p-bet,0.8571429,4.7,xs,7,4.4,5
s63,experience,48,2,$-bet,0.16666667,12,s,12,2,3
s63,experience,49,5,p-bet,0.8333333,2.4,xs,6,2.3,5
s63,experience,50,5,p-bet,0.8333333,2.4,s,12,1.9,5
s63,experience,51,2,$-bet,0.16666667,12,l,36,2.5,4
s63,experience,52,3,$-bet,0.1428571,28,l,42,13.5,5
s63,experience,53,1,$-bet,0.2,16,s,10,3.4,5
s63,experience,54,1,$-bet,0.2,16,l,30,3.5,5
s63,experience,55,1,$-bet,0.2,16,xs,5,4.5,3
s63,experience,56,3,$-bet,0.1428571,28,s,14,11,3
s63,experience,57,3,$-bet,0.1428571,28,s,14,4.5,5
s63,experience,58,1,$-bet,0.2,16,m,15,3.6,5
s63,experience,60,5,p-bet,0.8333333,2.4,m,18,2.1,5
s63,experience,61,4,p-bet,0.8,4,xs,5,3.2,5
s63,experience,62,1,$-bet,0.2,16,s,10,3.4,4
s63,experience,63,2,$-bet,0.16666667,12,s,12,3,4
s63,experience,64,3,$-bet,0.1428571,28,xs,7,17,3
s63,experience,65,6,p-bet,0.8571429,4.7,m,21,3.9,5
s63,experience,66,5,p-bet,0.8333333,2.4,s,12,2.1,3
s63,experience,67,4,p-bet,0.8,4,xs,5,3,6
s63,experience,68,3,$-bet,0.1428571,28,s,14,4.5,5
s63,experience,70,6,p-bet,0.8571429,4.7,xs,7,4,4
s63,experience,72,1,$-bet,0.2,16,l,30,5,4
s63,experience,73,2,$-bet,0.16666667,12,m,18,3.5,4
s63,experience,74,5,p-bet,0.8333333,2.4,l,36,2,4
s63,experience,75,3,$-bet,0.1428571,28,l,42,12.5,3
s63,experience,77,2,$-bet,0.16666667,12,m,18,3.4,3
s63,experience,78,6,p-bet,0.8571429,4.7,m,21,4.4,4
s63,experience,79,3,$-bet,0.1428571,28,l,42,6.5,5
s63,experience,80,2,$-bet,0.16666667,12,xs,6,3.5,4
s63,experience,81,2,$-bet,0.16666667,12,m,18,3.5,4
s63,experience,84,4,p-bet,0.8,4,l,30,1.9,3
s63,experience,85,1,$-bet,0.2,16,xs,5,4.4,6
s63,experience,86,4,p-bet,0.8,4,l,30,3.5,4
s63,experience,87,5,p-bet,0.8333333,2.4,xs,6,2.1,3
s63,experience,88,4,p-bet,0.8,4,s,10,2.9,4
s63,experience,90,6,p-bet,0.8571429,4.7,s,14,3.6,4
s63,description,1,4,p-bet,0.8,4,--,,3.4,4
s63,description,2,4,p-bet,0.8,4,--,,3.4,4
s63,description,3,3,$-bet,0.143,28,--,,4.5,4
s63,description,4,1,$-bet,0.2,16,--,,3.5,5
s63,description,5,2,$-bet,0.167,12,--,,2.5,4
s63,description,6,6,p-bet,0.857,4.7,--,,4.3,4
s63,description,7,4,p-bet,0.8,4,--,,3.5,4
s63,description,8,2,$-bet,0.167,12,--,,2.5,4
s63,description,9,2,$-bet,0.167,12,--,,2.5,4
s63,description,10,1,$-bet,0.2,16,--,,3.5,5
s63,description,11,5,p-bet,0.833,2.4,--,,2.3,4
s63,description,12,3,$-bet,0.143,28,--,,5,3
s63,description,13,5,p-bet,0.833,2.4,--,,2.3,2
s63,description,14,3,$-bet,0.143,28,--,,5,2
s63,description,15,5,p-bet,0.833,2.4,--,,2.3,4
s63,description,16,1,$-bet,0.2,16,--,,3.5,4
s63,description,17,6,p-bet,0.857,4.7,--,,4.3,4
s63,description,18,6,p-bet,0.857,4.7,--,,4.5,4
s64,experience,1,3,$-bet,0.1428571,28,s,14,4.2,4
s64,experience,2,5,p-bet,0.8333333,2.4,m,18,2.3,5
s64,experience,3,4,p-bet,0.8,4,l,30,3.5,5
s64,experience,4,3,$-bet,0.1428571,28,xs,7,6,5
s64,experience,5,2,$-bet,0.16666667,12,xs,6,4,4
s64,experience,8,5,p-bet,0.8333333,2.4,l,36,2.2,5
s64,experience,9,4,p-bet,0.8,4,s,10,3,6
s64,experience,10,2,$-bet,0.16666667,12,m,18,3,3
s64,experience,11,2,$-bet,0.16666667,12,m,18,3,5
s64,experience,12,6,p-bet,0.8571429,4.7,xs,7,4.5,6
s64,experience,13,3,$-bet,0.1428571,28,l,42,8,4
s64,experience,14,4,p-bet,0.8,4,s,10,3.5,5
s64,experience,15,1,$-bet,0.2,16,m,15,7,3
s64,experience,16,1,$-bet,0.2,16,l,30,5.2,3
s64,experience,17,2,$-bet,0.16666667,12,s,12,6,6
s64,experience,18,3,$-bet,0.1428571,28,m,21,12,5
s64,experience,19,2,$-bet,0.16666667,12,xs,6,3,6
s64,experience,21,6,p-bet,0.8571429,4.7,s,14,4.5,5
s64,experience,22,5,p-bet,0.8333333,2.4,l,36,2.2,4
s64,experience,23,4,p-bet,0.8,4,xs,5,3.5,5
s64,experience,24,1,$-bet,0.2,16,l,30,4.8,5
s64,experience,25,1,$-bet,0.2,16,xs,5,4,5
s64,experience,29,5,p-bet,0.8333333,2.4,s,12,2.2,5
s64,experience,30,5,p-bet,0.8333333,2.4,xs,6,2,4
s64,experience,31,1,$-bet,0.2,16,s,10,4,4
s64,experience,32,1,$-bet,0.2,16,xs,5,6,4
s64,experience,33,2,$-bet,0.16666667,12,m,18,5.3,3
s64,experience,34,5,p-bet,0.8333333,2.4,s,12,2.2,5
s64,experience,35,5,p-bet,0.8333333,2.4,xs,6,2.1,5
s64,experience,36,1,$-bet,0.2,16,s,10,5,5
s64,experience,38,5,p-bet,0.8333333,2.4,m,18,2,4
s64,experience,40,3,$-bet,0.1428571,28,s,14,10,4
s64,experience,42,4,p-bet,0.8,4,l,30,3.7,3
s64,experience,43,6,p-bet,0.8571429,4.7,m,21,4.3,4
s64,experience,44,5,p-bet,0.8333333,2.4,l,36,2.1,4
s64,experience,45,4,p-bet,0.8,4,m,15,3.6,4
s64,experience,46,4,p-bet,0.8,4,s,10,3.7,5
s64,experience,49,2,$-bet,0.16666667,12,l,36,5,3
s64,experience,50,2,$-bet,0.16666667,12,l,36,5,4
s64,experience,51,6,p-bet,0.8571429,4.7,xs,7,4.5,6
s64,experience,52,1,$-bet,0.2,16,s,10,4,4
s64,experience,53,1,$-bet,0.2,16,l,30,4,5
s64,experience,56,1,$-bet,0.2,16,m,15,4,3
s64,experience,57,6,p-bet,0.8571429,4.7,s,14,4.5,5
s64,experience,60,6,p-bet,0.8571429,4.7,l,42,4.4,5
s64,experience,61,2,$-bet,0.16666667,12,xs,6,4,4
s64,experience,62,4,p-bet,0.8,4,l,30,3.3,4
s64,experience,63,2,$-bet,0.16666667,12,l,36,5,2
s64,experience,64,6,p-bet,0.8571429,4.7,m,21,3.8,4
s64,experience,65,3,$-bet,0.1428571,28,m,21,12,2
s64,experience,66,3,$-bet,0.1428571,28,s,14,5.1,2
s64,experience,68,4,p-bet,0.8,4,xs,5,3.2,4
s64,experience,69,6,p-bet,0.8571429,4.7,xs,7,4.3,6
s64,experience,70,4,p-bet,0.8,4,m,15,3.5,4
s64,experience,71,6,p-bet,0.8571429,4.7,l,42,4.2,5
s64,experience,72,3,$-bet,0.1428571,28,l,42,10,5
s64,experience,73,5,p-bet,0.8333333,2.4,m,18,2.1,5
s64,experience,74,6,p-bet,0.8571429,4.7,m,21,3.9,3
s64,experience,75,4,p-bet,0.8,4,m,15,3,3
s64,experience,76,3,$-bet,0.1428571,28,l,42,14,4
s64,experience,77,1,$-bet,0.2,16,xs,5,4,3
s64,experience,78,2,$-bet,0.16666667,12,s,12,5.3,4
s64,experience,79,2,$-bet,0.16666667,12,s,12,5,4
s64,experience,80,3,$-bet,0.1428571,28,m,21,10,3
s64,experience,81,5,p-bet,0.8333333,2.4,xs,6,2.1,4
s64,experience,83,3,$-bet,0.1428571,28,xs,7,7.1,2
s64,experience,84,5,p-bet,0.8333333,2.4,s,12,1.9,4
s64,experience,85,3,$-bet,0.1428571,28,xs,7,9,2
s64,experience,86,1,$-bet,0.2,16,m,15,7,2
s64,experience,87,6,p-bet,0.8571429,4.7,s,14,4,4
s64,experience,89,6,p-bet,0.8571429,4.7,l,42,4.5,5
s64,experience,90,4,p-bet,0.8,4,xs,5,3.5,4
s64,description,1,2,$-bet,0.167,12,--,,2.5,4
s64,description,2,5,p-bet,0.833,2.4,--,,1,4
s64,description,3,6,p-bet,0.857,4.7,--,,4.3,4
s64,description,4,3,$-bet,0.143,28,--,,8,4
s64,description,5,4,p-bet,0.8,4,--,,3.5,4
s64,description,6,4,p-bet,0.8,4,--,,3.5,4
s64,description,7,4,p-bet,0.8,4,--,,3.5,4
s64,description,8,5,p-bet,0.833,2.4,--,,1,4
s64,description,9,6,p-bet,0.857,4.7,--,,4.2,3
s64,description,10,1,$-bet,0.2,16,--,,4.1,2
s64,description,11,3,$-bet,0.143,28,--,,4,4
s64,description,12,1,$-bet,0.2,16,--,,3.5,3
s64,description,13,2,$-bet,0.167,12,--,,2,3
s64,description,14,3,$-bet,0.143,28,--,,3,3
s64,description,15,2,$-bet,0.167,12,--,,3,4
s64,description,16,6,p-bet,0.857,4.7,--,,4.2,4
s64,description,17,5,p-bet,0.833,2.4,--,,2.1,4
s64,description,18,1,$-bet,0.2,16,--,,2.9,2
s65,experience,2,4,p-bet,0.8,4,l,30,3.8,3
s65,experience,3,4,p-bet,0.8,4,m,15,4,3
s65,experience,4,2,$-bet,0.16666667,12,m,18,4,3
s65,experience,5,6,p-bet,0.8571429,4.7,m,21,3.7,3
s65,experience,6,5,p-bet,0.8333333,2.4,s,12,1.7,4
s65,experience,7,6,p-bet,0.8571429,4.7,xs,7,4.5,4
s65,experience,11,1,$-bet,0.2,16,m,15,3,3
s65,experience,12,5,p-bet,0.8333333,2.4,l,36,2.1,4
s65,experience,15,5,p-bet,0.8333333,2.4,s,12,2.3,5
s65,experience,16,5,p-bet,0.8333333,2.4,m,18,2,5
s65,experience,17,2,$-bet,0.16666667,12,l,36,3,2
s65,experience,18,4,p-bet,0.8,4,s,10,3.8,4
s65,experience,19,1,$-bet,0.2,16,xs,5,11,3
s65,experience,21,1,$-bet,0.2,16,xs,5,4,3
s65,experience,22,6,p-bet,0.8571429,4.7,l,42,4.7,3
s65,experience,23,5,p-bet,0.8333333,2.4,xs,6,2,3
s65,experience,24,3,$-bet,0.1428571,28,xs,7,10,2
s65,experience,25,5,p-bet,0.8333333,2.4,s,12,2.1,4
s65,experience,26,1,$-bet,0.2,16,l,30,2,2
s65,experience,27,2,$-bet,0.16666667,12,l,36,1,2
s65,experience,28,6,p-bet,0.8571429,4.7,s,14,4.5,4
s65,experience,30,1,$-bet,0.2,16,m,15,3,2
s65,experience,31,1,$-bet,0.2,16,l,30,1.5,1
s65,experience,32,3,$-bet,0.1428571,28,l,42,3,3
s65,experience,33,5,p-bet,0.8333333,2.4,xs,6,1,3
s65,experience,34,4,p-bet,0.8,4,xs,5,1.5,2
s65,experience,35,6,p-bet,0.8571429,4.7,m,21,4,4
s65,experience,36,6,p-bet,0.8571429,4.7,xs,7,2,3
s65,experience,37,6,p-bet,0.8571429,4.7,s,14,4.5,5
s65,experience,38,5,p-bet,0.8333333,2.4,l,36,2.2,4
s65,experience,40,3,$-bet,0.1428571,28,xs,7,3,3
s65,experience,41,3,$-bet,0.1428571,28,m,21,4,3
s65,experience,42,4,p-bet,0.8,4,l,30,3,5
s65,experience,44,1,$-bet,0.2,16,m,15,6,5
s65,experience,46,5,p-bet,0.8333333,2.4,l,36,2.2,4
s65,experience,47,5,p-bet,0.8333333,2.4,xs,6,1.8,3
s65,experience,48,3,$-bet,0.1428571,28,s,14,11,3
s65,experience,49,2,$-bet,0.16666667,12,s,12,5,4
s65,experience,50,2,$-bet,0.16666667,12,xs,6,2,3
s65,experience,51,2,$-bet,0.16666667,12,m,18,3.5,4
s65,experience,52,1,$-bet,0.2,16,xs,5,4,4
s65,experience,54,3,$-bet,0.1428571,28,m,21,9,3
s65,experience,56,3,$-bet,0.1428571,28,m,21,5.5,3
s65,experience,57,4,p-bet,0.8,4,s,10,3.8,3
s65,experience,59,1,$-bet,0.2,16,s,10,3,3
s65,experience,61,1,$-bet,0.2,16,l,30,4,3
s65,experience,62,1,$-bet,0.2,16,s,10,10,3
s65,experience,63,6,p-bet,0.8571429,4.7,m,21,4,3
s65,experience,64,4,p-bet,0.8,4,xs,5,2,4
s65,experience,65,2,$-bet,0.16666667,12,m,18,3,3
